depmap_id,cell_line_display_name,lineage_1,lineage_2,lineage_3,lineage_6,lineage_4,BRCA1,ROS1,RAD51,MLH1,KEAP1,PGR,PALB2,ABCB1,ESR1,MSH2,SOX10,CCNE1,CDK6,MET,GATA3,RAD51C,AREG,CCND1,VEGFA,STK11,PIK3CA,EREG,FOXA1,TOP2A,KRAS,APC,CDK4,MDM2,MYC,BRCA2,RB1,TP53,SMAD4,ERBB2,AKT1,EGFR,CDKN2A,MKI67,ATM,KIT,BRAF,RET,CTNNB1,ALK,PTEN,HRAS,CHEK2,RAD51D,MITF,NF1,MTOR,TOP1,NRAS
ACH-002669,KP363T,Bowel,Colorectal Adenocarcinoma,Colon Adenocarcinoma,,,3.8358633518,0.0,3.343467474,4.4179806709,5.4207820892,0.0,2.8259179592,0.3573313057,0.0055192788,4.1497225761,0.0,3.8288955688,4.2079944611,7.6062865257,0.0,0.0,7.5160307884,6.6536822319,5.3950800896,3.4105093479,4.3609189987,5.3752689362,2.9165091515,6.2447576523,4.7608170509,2.1709120274,8.2528495789,5.6435909271,6.4791769981,3.0132086277,5.1091432571,2.5087125301,0.0,3.9234440327,6.5116357803,4.9528365135,6.2466230392,4.9071502686,2.7496714592,0.2911449969,3.5876169205,0.1084762812,6.5231194496,0.0322560407,5.945605278,4.4732675552,4.6844654083,3.3839144707,2.1568593979,4.2920308113,4.3636827469,5.8104867935,4.8813757896
ACH-000028,KPL1,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,ER+,,4.1176533699,0.0,4.4612598419,5.2596039772,5.397734642,0.3073375821,3.0844488144,0.1029442921,4.8650822639,5.0557379723,0.1653357148,3.781747818,3.2953395844,4.2580890656,8.7099485397,8.2975492477,8.0256319046,8.4651260376,4.714993,5.2435131073,2.6588146687,0.5241298676,6.8837308884,5.9539008141,3.9092738628,3.4759409428,7.8808751106,5.557030201,5.277132988,3.4566287994,3.9639086723,6.9319901466,4.3271198273,5.6682157516,8.6299066544,1.100055933,1.9215010405,5.2948412895,2.9929714203,0.1580577642,2.4353113174,5.5987939835,7.3394937515,0.068806991,5.4623961449,5.2515602112,5.140938282,3.2290971279,1.401717782,4.3830337524,4.5840363503,6.9926662445,7.758603096
ACH-001109,KPMRTRY,Kidney,Rhabdoid Cancer,Rhabdoid Cancer,,,4.9620213509,0.0,4.4441437721,5.9496517181,6.1786189079,0.0,3.1391370296,0.0,0.2447823584,5.2172694206,0.0482696705,4.0907940865,0.0330247208,0.0481622368,0.0708220676,5.1518058777,0.0,7.1818180084,5.1967720985,5.1906542778,3.7344169617,0.0152891707,0.1022885963,7.2215776443,6.6042194366,4.2970228195,8.8996171951,6.0113525391,6.5347185135,3.1324863434,3.750702858,6.582531929,6.0039935112,5.9781751633,6.6323189735,2.86307621,3.2847020626,5.3849682808,5.7193589211,0.0,3.4830288887,0.0930381715,7.7327575684,0.0272149295,5.0164427757,4.9105072021,4.9429178238,3.855152607,0.8338599801,5.172999382,4.9962034225,5.4194645882,5.6256184578
ACH-000345,KPNRTBM1,Peripheral Nervous System,Neuroblastoma,Neuroblastoma,MYC Amplified,,5.3930559158,0.0,5.0557422638,6.0996446609,6.3788948059,0.0049371012,3.5501127243,3.2392911911,0.2736877501,6.073867321,0.5491131544,4.1163897514,6.9542546272,0.2179962248,8.214925766,6.2176418304,0.4150836766,9.5872220993,6.1280088425,5.2648105621,4.1105051041,0.0507496409,0.0327567868,7.5533604622,4.7573432922,4.9359970093,7.829431057,5.5734229088,1.0089027882,3.3484816551,4.9600992203,6.5927424431,6.3085756302,2.928360939,7.4297499657,0.1394852102,2.0364506245,6.9049658775,5.6745343208,0.7057603002,4.0527896881,8.4514875412,7.6346440315,6.3304238319,7.0103545189,6.0753893852,4.8395214081,4.505033493,0.6372272372,5.54159832,4.5237436295,5.9180593491,4.9133057594
ACH-000446,KPNSI9S,Peripheral Nervous System,Neuroblastoma,Neuroblastoma,,,4.2266087532,0.7312605977,3.158842802,5.0789299011,5.9170665741,0.0,3.1591513157,2.6170728207,0.2183174491,4.2139616013,0.1368843466,3.7123427391,5.4270863533,3.7458181381,4.7652111053,6.2265934944,1.0569025278,6.0530071259,5.7839856148,4.6296596527,2.8951396942,0.0406287611,0.1074455008,6.376885891,3.8957872391,2.8135595322,8.2235527039,5.3884754181,2.54372859,2.3259072304,4.273015976,5.7335062027,4.4609389305,1.6600432396,6.2946867943,4.0491342545,3.7225644588,4.6388440132,4.2445216179,0.0133907935,3.1843216419,3.4364709854,7.5576400757,0.1326242238,5.0130200386,5.2031931877,4.2743287086,3.3437161446,1.7434029579,4.4353818893,3.5051796436,5.6110630035,5.373696804
ACH-000702,L1236,Lymphoid,Hodgkin Lymphoma,Hodgkin Lymphoma,,,4.7378435135,0.0048019448,5.0856585503,5.4873189926,6.574821949,0.0,3.4649817944,2.3720884323,0.8570151329,6.4196839333,0.1340040267,5.0108380318,4.8777980804,4.5021457672,7.122300148,6.7032113075,0.6944211125,0.9928293228,5.1842446327,5.6673498154,4.8564577103,0.0323914699,0.1911646575,6.8314085007,5.797106266,3.6223447323,8.0571088791,3.8880126476,5.7458152771,4.5536060333,5.1229581833,5.4183516502,5.7435417175,1.4498360157,6.3447413445,0.1084227562,8.2187662125,5.0657057762,4.1892080307,0.0137323709,3.2294402122,0.3908085227,6.9558706284,0.0714345574,6.1485009193,5.3959813118,2.6243419647,4.4160017967,1.306658864,4.8926243782,5.1844825745,6.7203607559,5.7140698433
ACH-000685,L33,Pancreas,Adenosquamous Carcinoma of the Pancreas,Adenosquamous Carcinoma of the Pancreas,,,4.7076187134,0.0209252853,4.5125303268,4.9664211273,5.1391544342,0.0867402926,3.5278961658,0.4550864995,0.1217673942,4.6652789116,0.3666293919,3.3359663486,4.3295254707,4.0974087715,1.4688595533,5.6432356834,3.352956295,7.4546613693,6.578461647,1.5909132957,3.4895942211,3.6385025978,4.4910063744,7.2014183998,4.606880188,2.8139576912,6.7915277481,4.2825732231,5.567700386,3.1812982559,4.4369478226,2.9013900757,3.6835279465,4.6508507729,6.3577980995,5.0851740837,7.1253619194,5.4892506599,3.8465635777,0.9406546354,2.4546997547,0.3273620009,7.2516431808,0.0514110848,5.0807089806,5.1892080307,4.3303575516,3.4233562946,0.6559315324,4.7979001999,4.337225914,5.4422898293,4.4232554436
ACH-000754,L428,Lymphoid,Hodgkin Lymphoma,Hodgkin Lymphoma,,,5.0378432274,0.0,5.0695433617,5.3312106133,6.0099897385,0.0799767449,3.348294735,4.9369111061,0.5692635775,5.9638810158,0.0606464781,3.4408433437,5.7501349449,6.7127056122,6.2730031013,6.3207464218,0.6199792027,1.3839503527,3.9120078087,5.0481448174,3.1377820969,0.0295094252,0.0170153975,7.441649437,6.7710142136,2.4227228165,8.3017702103,4.8688793182,5.2915740013,2.4091925621,3.2684853077,5.2406730652,5.5298895836,0.8096589446,6.3898077011,0.0960621014,6.1263308525,6.0509696007,3.5646221638,0.0249976013,4.0200486183,0.0140767256,6.4962482452,0.4652107358,4.8929157257,5.1490030289,1.6706318855,4.6962051392,1.3077899218,4.2481703758,4.8044924736,5.289484024,6.3900690079
ACH-000806,L540,Lymphoid,Hodgkin Lymphoma,Hodgkin Lymphoma,,,5.5472521782,0.0,5.0376415253,5.2651743889,6.0113501549,0.0,3.4439885616,3.3067433834,0.023013996,4.5427718163,0.0533421487,4.2271094322,4.8473205566,4.4059104919,3.2658209801,6.2701158524,0.4523909092,0.4776970148,5.3153414726,5.6484308243,4.1500234604,0.0388589539,0.0429944657,7.7760710716,6.4371409416,2.3274374008,7.1602144241,6.9530205727,6.97889328,2.8295633793,3.5981864929,6.1180605888,4.9202980995,1.218762517,7.4159359932,0.0911216214,0.3398215175,5.8870377541,5.0023603439,0.0249210317,4.2218308449,0.1386283934,6.731970787,0.0772047117,5.2559275627,4.4611225128,3.9442212582,5.1183595657,0.0299235173,4.1585793495,4.9737949371,5.2200784683,5.6071705818
ACH-001111,L82,Lymphoid,Mature T and NK Neoplasms,Anaplastic Large-Cell Lymphoma ALK Positive,,,3.5515775681,0.0032064309,3.6866910458,4.2731728554,6.5614542961,0.0019837839,3.5399155617,0.4284307957,0.0716693252,4.9380693436,0.0528067723,4.5412917137,4.0594329834,2.3817982674,2.4254350662,5.9584183693,0.0306312963,0.3986425996,5.2902808189,3.9708168507,2.0977489948,0.0236059576,0.0,6.0622425079,3.3976509571,1.4917248487,6.2159442902,7.2508006096,6.9265570641,1.5844670534,3.8512194157,4.1014313698,2.2369732857,1.6231832504,5.7805805206,0.0276707243,7.3592576981,4.822368145,1.9883284569,0.0058009401,1.918168664,0.9389993548,4.9388079643,5.4472055435,5.6763858795,5.530579567,4.1405906677,2.4617853165,0.0337225236,2.7092795372,4.3302502632,5.337618351,4.2101707458
ACH-002923,LAI5S,Peripheral Nervous System,Neuroblastoma,Neuroblastoma,,,2.2155637741,0.0,3.8430290222,4.9059090614,5.1028556824,1.6406116486,2.3352403641,0.0088324985,0.0,5.5618362427,0.0926932171,4.5558896065,5.4087252617,1.5187264681,0.0094690043,5.0861849785,0.0763196498,3.7616150379,3.6308598518,3.3259692192,3.0165569782,0.0,0.5586408973,5.4009137154,3.8924686909,2.7165212631,8.2756824493,4.0034222603,0.1969129294,1.0559799671,2.87266922,0.8529105186,4.1497554779,3.2758281231,5.7241616249,1.8264570236,0.0,3.6010189056,3.4795022011,0.0,2.4614708424,0.0256610308,6.9890255928,0.0073289978,4.5082449913,5.2293534279,3.6020054817,2.2025587559,1.2416998148,2.9464221001,3.3960032463,5.9596447945,5.5260844231
ACH-001354,LAN2,Peripheral Nervous System,Neuroblastoma,Neuroblastoma,MYC Amplified,,4.7963795662,0.0218137112,5.4164714813,5.1322231293,5.409760952,0.0933046043,3.565584898,0.565612793,0.0266938452,6.3326129913,0.0,4.2441792488,6.6759428978,0.8723354936,6.671746254,6.3492450714,0.0844915658,7.1938309669,4.8033666611,4.8378171921,3.7731735706,0.0624630004,0.0176112503,7.4788746834,5.287402153,3.28829813,8.7665023804,4.6760473251,0.3294014931,3.0408082008,5.3465490341,5.993373394,5.0229139328,1.8170500994,5.5003175735,3.220815897,5.9971456528,3.7471833229,4.8035731316,0.0,3.9793577194,0.7179849744,7.7752285004,4.2993397713,4.8567318916,4.4163398743,5.004357338,3.4594972134,2.4603729248,4.7993412018,5.2894215584,5.621286869,7.1855297089
ACH-000596,LCLC97TM1,Lung,Non-Small Cell Lung Cancer,Large Cell Lung Carcinoma,,,5.1198086739,0.0088683451,3.7974696159,4.9963388443,5.3873038292,0.0,3.2368891239,0.0562228113,0.047139097,4.6190724373,0.0705225989,3.0889947414,3.0722000599,7.3726563454,0.4852227867,5.1615533829,8.7729978561,7.3652200699,8.0670366287,5.7300066948,3.7825028896,7.4697637558,5.2047433853,7.0631899834,5.5723528862,2.8225159645,8.1829500198,4.8586773872,7.9412121773,2.3014092445,3.301220417,4.9709916115,5.428832531,6.3124670982,6.8229341507,5.1067881584,0.0733431429,4.8705768585,3.5103037357,0.0294882245,3.3967308998,0.0331516154,8.7155056,0.4664715528,5.1216454506,4.9889345169,3.9846622944,3.275005579,1.7813639641,4.2780442238,3.7852365971,6.6581673622,4.7508478165
ACH-000328,LN215,CNS/Brain,Adult-Type Diffuse Glioma,"Glioblastoma, IDH-Wildtype",,,5.6064243317,3.9795405865,4.2613954544,5.2722921371,5.9587659836,0.0339930952,3.8661463261,0.1453918219,0.5857240558,5.332303524,0.0209409259,4.8244524002,4.3926677704,6.2729845047,0.773383677,6.043235302,0.3544138074,4.0032062531,6.5540041924,5.4866919518,3.811327219,0.0785620138,1.2997428179,7.5576014519,4.6244869232,4.2489976883,8.0658626556,4.3818645477,5.0885276794,2.9343504906,3.3350901604,6.3503541946,6.0464758873,5.3570485115,6.340886116,5.5340805054,6.4136128426,5.7328743935,5.8039116859,0.4756722152,3.5422580242,0.0213247892,7.1440463066,0.4860810339,4.6552829742,5.3333520889,3.456050396,4.4994888306,2.3193809986,5.5389666557,4.697145462,5.8000454903,6.1066813469
ACH-000591,LN235,CNS/Brain,Adult-Type Diffuse Glioma,"Astrocytoma, IDH-Mutant",,,4.719391346,0.6503454447,3.8166098595,5.8577871323,5.8844418526,0.0032093099,3.926274538,0.023305038,0.4286580384,4.8597311974,0.0616047904,4.6401233673,3.8791763783,6.3276157379,2.5451233387,5.861828804,0.5595505238,3.217795372,7.9146723747,5.3379392624,3.9603078365,0.1811369061,0.1647090614,7.3409180641,4.894744873,3.5666325092,8.611374855,3.7603592873,4.1638526917,2.1872260571,0.8112975955,5.9353017807,5.2121062279,4.4945755005,7.2007026672,3.4027767181,8.4048175812,5.2887091637,4.4047670364,3.2403662205,3.3055882454,0.0166945606,7.9531021118,0.3751540184,0.2682475448,5.556828022,3.8237798214,4.0638394356,3.1808655262,4.6532549858,4.8821001053,5.9322123528,5.5886545181
ACH-000128,LN319,CNS/Brain,Adult-Type Diffuse Glioma,"Astrocytoma, IDH-Mutant",,,5.3065028191,0.0,4.4137701988,5.4470038414,6.2630605698,0.0243962798,3.4892346859,0.0078384699,0.895160675,5.4575514793,0.2302362174,4.4428639412,3.044380188,3.873478651,0.0383336283,6.2719540596,0.6411307454,2.6868634224,7.3541874886,5.2409362793,3.7630290985,0.0431750976,0.0343960412,8.6558132172,3.9029226303,3.8931291103,7.8767871857,4.4198622704,5.2639021873,3.2460126877,3.3260080814,7.0209465027,5.4793763161,5.5740923882,6.4881229401,2.8444859982,8.6443214417,6.6650514603,4.8984065056,0.1795734763,2.6771812439,0.0982753634,8.0436563492,2.1450316906,5.1291718483,5.3299560547,4.0575976372,5.2615909576,1.8547576666,4.4373011589,6.400121212,5.5603694916,5.5964374542
ACH-000634,LN340,CNS/Brain,Adult-Type Diffuse Glioma,"Glioblastoma, IDH-Wildtype",,,5.0399279594,2.4350550175,4.0068097115,5.2705249786,6.1735272408,0.002990491,3.5439164639,0.067115508,0.1061928496,4.6123409271,0.0111177415,5.1128458977,4.8756818771,6.5450925827,1.6184219122,6.5290541649,0.765450716,5.4532012939,6.2927322388,5.4411711693,4.1374545097,0.1561480612,0.3340968192,7.4340691566,4.4407596588,4.2169823647,8.3484535217,4.1864528656,3.7337989807,3.0688393116,5.986137867,6.6331753731,5.5311193466,4.2051029205,6.5434265137,4.6242880821,0.1811852604,6.05971241,4.9008331299,2.8414418697,3.6713500023,0.0981918052,7.111166954,0.0601912998,5.0074825287,5.8980703354,4.1032543182,3.9627802372,2.3832149506,4.7603645325,4.7067956924,6.4042272568,5.2594194412
ACH-000215,LN382,CNS/Brain,Adult-Type Diffuse Glioma,"Glioblastoma, IDH-Wildtype",,,4.2087979317,0.1320872009,4.478823185,5.9608106613,6.019639492,0.0,3.3699409962,3.4590787888,0.1076838523,4.8298091888,0.0680943057,3.111946106,3.2601912022,4.5871129036,1.5090117455,5.2729640007,0.488465637,6.4977254868,6.6917295456,5.0257110596,3.8248798847,0.2350052297,0.0100192698,7.4705286026,3.9836504459,3.2298400402,8.1621646881,4.1343851089,3.9480867386,2.4109163284,2.4266486168,6.2020907402,5.3258290291,5.1521186829,6.907251358,5.3660321236,0.4394082427,5.5070209503,5.0278573036,4.5772957802,3.4486446381,0.0384221338,7.0163178444,0.2118258625,4.3258686066,5.2999587059,4.8700785637,4.6747546196,3.6983852386,4.7437734604,4.8727846146,6.177210331,5.4324250221
ACH-000455,LN428,CNS/Brain,Adult-Type Diffuse Glioma,"Glioblastoma, IDH-Wildtype",,,3.6814043522,4.7366266251,3.3219885826,5.6398744583,5.2185292244,0.0361150466,2.5792694092,2.6874167919,0.4589174092,4.7504563332,0.0,3.556797266,4.9167871475,6.8347110748,2.9197633266,4.8807296753,0.0,4.7528395653,5.7699780464,4.8857746124,3.7794277668,2.8260154724,0.0475355983,6.0847086906,3.9640474319,3.0574676991,7.5720405579,4.3078804016,2.8727538586,1.539421916,4.4031586647,5.9225168228,4.7816166878,3.991045475,5.7220644951,4.1709904671,0.1386218369,5.1956233978,5.0279946327,0.0182595663,3.0282790661,1.689504981,7.4951915741,0.2067482322,4.7657203674,4.537463665,3.4176864624,3.5254049301,2.6173150539,3.6046762466,4.3787889481,4.863219738,5.3406300545
ACH-000673,LN443,CNS/Brain,Adult-Type Diffuse Glioma,"Glioblastoma, IDH-Wildtype",,,4.5582613945,0.0774713531,4.0189990997,6.3301081657,6.3937954903,0.0,4.3522286415,0.1810605526,0.1495585442,4.3798980713,0.0116029782,3.5356299877,5.2924060822,7.2692012787,0.6696463823,5.94069767,0.5586869121,8.5632381439,8.3153123856,5.3812212944,4.0641498566,0.1823973656,0.0451256,6.5090260506,4.6264333725,4.0206179619,8.990776062,4.6336870193,5.9091348648,2.5473954678,5.3511157036,5.9590907097,6.0566396713,4.4293818474,8.016702652,4.2849583626,0.1276623309,5.412466526,4.1326589584,0.4564676285,3.0711414814,0.1419062018,7.8032207489,1.5533900261,4.5737986565,6.0194730759,4.0370221138,4.134475708,1.6652063131,4.3630657196,5.0983815193,6.3741197586,5.8497543335
ACH-000676,LN464,Skin,Melanoma,Melanoma,,,4.7562923431,0.0077997278,4.2029738426,5.4489803314,5.8679113388,0.0,3.7228267193,0.1484968364,0.3563601971,4.7660598755,7.7184233665,4.3349256516,4.0971808434,3.5454125404,0.1172668263,6.6060233116,0.3209213316,8.255396843,5.5120148659,4.1478357315,3.849168539,0.0865038931,0.0253818035,6.8259763718,4.0921058655,3.9215314388,7.9228219986,3.6066672802,6.4251689911,3.2407736778,5.0388355255,5.537715435,4.7821726799,3.7245738506,6.6577687263,0.1041125208,7.895260334,4.5796928406,5.6167869568,0.0646000803,3.4740724564,0.0114569953,8.4081983566,0.8507817984,3.1982254982,5.297103405,4.6775193214,3.5072746277,7.4005637169,4.1533432007,5.2314786911,6.4310965538,5.6148481369
ACH-000760,LNZ308,CNS/Brain,Adult-Type Diffuse Glioma,"Glioblastoma, IDH-Wildtype",,,5.1579937935,0.6867057681,5.3334021568,5.6715340614,5.9553432465,0.0,3.6539428234,3.4089319706,0.1670572758,5.1902198792,0.0237464588,3.5073506832,3.9284651279,2.2079210281,0.0970052779,6.4244198799,0.5829721093,9.08273983,6.3020448685,5.1729474068,3.7511208057,0.1176883951,0.1096026003,7.2059593201,4.5270013809,3.5440773964,13.6439008713,3.6811907291,4.3867211342,3.0597324371,5.2194743156,4.6069574356,5.5584607124,4.5171179771,6.7932715416,4.5376439095,7.9468827248,5.9219837189,4.329934597,4.1951899529,2.9530286789,0.0118276486,8.4418611526,0.0,3.2065229416,5.8276462555,4.5256180763,4.0197110176,3.2360823154,4.1395759583,5.4381699562,5.4769001007,5.952422142
ACH-000750,LOXIMVI,Skin,Melanoma,Melanoma,,,4.3152689934,0.0,3.9041469097,5.242556572,4.6002635956,0.0049371012,2.855670929,0.0509320907,0.0976148397,4.9565258026,0.0,2.047629118,5.2187929153,5.3645792007,0.8669649363,4.7426152229,0.1914047301,6.9478883743,5.7721524239,5.2535014153,3.6176393032,6.0411529541,0.2972477674,7.0516548157,4.401889801,3.3776915073,8.3446464539,5.6418204308,7.3939738274,2.725215435,4.4292006493,5.0900740623,5.378057003,0.5004155636,6.6085448265,4.4665031433,0.1039863452,5.4135432243,5.3501186371,0.0059087039,3.4165046215,0.0240756627,7.5704479218,0.0916334912,4.8142786026,5.6372480392,3.5871729851,3.7428901196,1.1930084229,4.8440690041,3.8682916164,6.0004034042,5.6131958961
ACH-000204,LP1,Lymphoid,Mature B-Cell Neoplasms,Plasma Cell Myeloma,,,3.0227549076,0.0,2.7998871803,5.0964050293,5.8471126556,0.005650057,3.7258610725,0.5866350532,1.7198711634,4.2207632065,0.1712017059,1.211915493,6.6424212456,1.3151082993,0.2775932252,4.0941262245,0.4319705665,0.9678938389,7.1844787598,4.7324047089,3.9083230495,0.1120608672,2.3001384735,3.6400887966,6.3089523315,2.6707088947,7.6300120354,4.7364478111,8.4282302856,1.4291981459,3.8938572407,4.9821176529,6.1871776581,2.8881177902,5.9834041595,0.2370447963,6.6751384735,2.8411278725,5.0955867767,0.0791507438,4.4642043114,0.0395342894,6.1215438843,0.0180472918,7.0539369583,4.9554195404,2.9286942482,3.7372000217,0.996763289,4.4019784927,4.7439513206,6.131606102,5.7931442261
ACH-001807,LPS067,Soft Tissue,Liposarcoma,Dedifferentiated Liposarcoma,,,2.7310442924,0.2037424147,2.8340821266,4.9094753265,5.2568297386,0.0044956389,3.0423221588,0.1651543081,1.0272815228,4.324054718,0.0,2.3380506039,3.6845831871,5.3895325661,1.2901176214,5.2861418724,0.2591555715,8.67070961,8.4054899216,4.1233434677,4.5216226578,0.0491818599,0.4242395461,5.5968127251,4.7342815399,3.5019230843,11.9136781693,9.5284557343,6.243555069,1.1004327536,3.8282051086,5.062087059,5.6792125702,5.0237121582,6.2423300743,4.2915668488,6.8298621178,2.8216183186,4.1700129509,1.710670948,3.0619904995,0.0323519707,7.7817335129,0.3543968797,4.9960904121,4.4827194214,4.8029894829,3.4267678261,2.9734845161,4.5168600082,3.4801745415,4.7758512497,4.8826770782
ACH-001799,LPS141,Soft Tissue,Liposarcoma,Dedifferentiated Liposarcoma,,,4.0157027245,0.0111721409,5.1119408607,6.0650033951,5.1794910431,0.8575455546,2.8291594982,3.408190012,0.0773127377,5.2179327011,0.0,2.4999325275,4.3928394318,2.4011034966,2.5854504108,4.2321696281,1.2977900505,7.5681462288,8.0724544525,4.2520599365,4.1637401581,0.0,1.8377616405,7.2955574989,4.2717022896,3.2287447453,14.3873376846,11.2551345825,7.6102867126,3.2920851707,4.6681303978,6.2090597153,5.6267194748,4.1303873062,6.1471500397,4.8501644135,6.5238113403,4.5527029037,6.4225611687,2.4556362629,2.1331820488,0.2659205198,8.8059177399,0.1449808776,4.3169131279,3.7357497215,3.7839803696,3.0347104073,2.4644722939,3.905100584,4.4501819611,5.0599045753,6.3171339035
ACH-001793,LPS27,Soft Tissue,Liposarcoma,Liposarcoma,,,3.3097393513,1.5765608549,3.6612935066,4.4197678566,5.2897014618,1.4422162771,2.9093430042,3.129355669,0.8933125138,3.7348504066,0.0,2.5319952965,4.7564520836,4.9003596306,4.2302336693,5.3143157959,1.7492252588,8.8554353714,7.9830617905,4.4624581337,4.8296871185,0.1193150058,0.9234786034,7.0915622711,5.4518408775,3.3218054771,12.5421876907,10.8272314072,6.1109185219,1.5740579367,4.048183918,5.7766461372,5.0625405312,3.5424809456,6.3698344231,4.066339016,7.8248887062,3.8425061703,4.5284585953,2.7505249977,2.9105830193,0.4048431814,7.3548045158,0.1342459172,4.7155036926,4.3225049973,3.8482072353,3.1526684761,1.9334933758,4.2051892281,4.2177424431,5.4041233063,5.1385073662
ACH-001804,LPS510,Soft Tissue,Liposarcoma,Dedifferentiated Liposarcoma,,,3.4280390739,0.3744831085,3.6446177959,5.3360834122,4.9883575439,0.0,2.5783083439,0.0,0.2498870343,4.5444731712,0.0,1.7456030846,3.6489255428,2.7293221951,0.0,3.8998908997,0.0446375199,8.3602323532,7.2694072723,4.4529447556,4.0822682381,0.0755230486,0.051597625,6.417910099,4.8799948692,3.3895227909,12.326420784,8.7023420334,5.8085808754,1.5730981827,4.0443940163,3.8137915134,5.3963446617,3.9824368954,5.4205799103,4.3869352341,6.7987504005,3.6381781101,5.0232110023,0.008271738,3.0376386642,0.0307132136,7.6548509598,1.1012129784,5.2589035034,4.5768303871,3.3880228996,2.8854122162,0.6910784841,3.8742363453,4.1091766357,4.994977951,6.8418726921
